Chromosome	gene	SNP	pvalue	phenotype	phenotype_number
3	SORBI_3003G246000	SNP_58476020,SNP_58476269,SNP_58476665,SNP_58476711,SNP_58476712,SNP_58477048,SNP_58477257,SNP_58477357,SNP_58483291,SNP_58484696,SNP_58484767,SNP_58484824,SNP_58484847,SNP_58484902,SNP_58484908,SNP_58484972,SNP_58485046,SNP_58485054,SNP_58485070,SNP_58485102,SNP_58485153,SNP_58485154,SNP_58485156,SNP_58485219,SNP_58485235,SNP_58485262,SNP_58485272,SNP_58485274,SNP_58485342,SNP_58485434,SNP_58485444,SNP_58485497,SNP_58485510,SNP_58485592,SNP_58485607,SNP_58485649,SNP_58485681,SNP_58485753,SNP_58485766,SNP_58485894,SNP_58485963,SNP_58485975,SNP_58485986,SNP_58486052,SNP_58486058,SNP_58486121,SNP_58486129,SNP_58486134,SNP_58487589,SNP_58487604,SNP_58487609,SNP_58487636,SNP_58487668,SNP_58487747,SNP_58487804,SNP_58487816,SNP_58487831,SNP_58487891,SNP_58487896,SNP_58487910,SNP_58487924,SNP_58487928,SNP_58487938,SNP_58487962,SNP_58487980,SNP_58487986,SNP_58487992,SNP_58488021,SNP_58488029,SNP_58488065,SNP_58488070,SNP_58488081,SNP_58488104,SNP_58488110,SNP_58488123,SNP_58488151,SNP_58488177,SNP_58488252,SNP_58488421,SNP_58488430,SNP_58488434,SNP_58488450,SNP_58488463,SNP_58488467,SNP_58488504,SNP_58488563,SNP_58488848,SNP_58488940,SNP_58489035,SNP_58489063,SNP_58489075,SNP_58489156,SNP_58489191,SNP_58489281,SNP_58489338,SNP_58489565,SNP_58489662,SNP_58489900,SNP_58490364,SNP_58490731,SNP_58490738,SNP_58490801,SNP_58490818,SNP_58490831,SNP_58491111,SNP_58491164,SNP_58491252,SNP_58491375,SNP_58491455,SNP_58491681,SNP_58492123,SNP_58492694,SNP_58492711,SNP_58492757,SNP_58492770,SNP_58492787,SNP_58493179,SNP_58493227,SNP_58493240,SNP_58493275,SNP_58493358,SNP_58493392,SNP_58493450,SNP_58493504,SNP_58493505,SNP_58493682,SNP_58493728,SNP_58494143,SNP_58496130,SNP_58496147,SNP_58496201,SNP_58496288,SNP_58496342,SNP_58496347,SNP_58496353,SNP_58496449,SNP_58496952,SNP_58497028,SNP_58497043,SNP_58497046,SNP_58497048,SNP_58497083,SNP_58497092,SNP_58497098,SNP_58497136,SNP_58497143,SNP_58497188,SNP_58497194,SNP_58497232,SNP_58497266,SNP_58497284,SNP_58497286,SNP_58497326,SNP_58497409,SNP_58497514,SNP_58497518,SNP_58497548,SNP_58497623,SNP_58497628,SNP_58497800,SNP_58497854,SNP_58498079,SNP_58498094,SNP_58498129,SNP_58498140,SNP_58498166,SNP_58498175,SNP_58498217,SNP_58498326,SNP_58498394,SNP_58498415,SNP_58498432,SNP_58498501,SNP_58498545,SNP_58498602,SNP_58498632,SNP_58498681,SNP_58498694,SNP_58498754,SNP_58498812,SNP_58498958,SNP_58499230,SNP_58499265,SNP_58499330,SNP_58499360,SNP_58500177,SNP_58500211,SNP_58500257,SNP_58501566,SNP_58501567,SNP_58501579,SNP_58501585,SNP_58502362,SNP_58503172,SNP_58503261,SNP_58503266,SNP_58503370,SNP_58503391,SNP_58503407,SNP_58503549,SNP_58505888	2.368544e-06	Chlorophyll a	1
3	SORBI_3003G246100	SNP_58483291,SNP_58484696,SNP_58484767,SNP_58484824,SNP_58484847,SNP_58484902,SNP_58484908,SNP_58484972,SNP_58485046,SNP_58485054,SNP_58485070,SNP_58485102,SNP_58485153,SNP_58485154,SNP_58485156,SNP_58485219,SNP_58485235,SNP_58485262,SNP_58485272,SNP_58485274,SNP_58485342,SNP_58485434,SNP_58485444,SNP_58485497,SNP_58485510,SNP_58485592,SNP_58485607,SNP_58485649,SNP_58485681,SNP_58485753,SNP_58485766,SNP_58485894,SNP_58485963,SNP_58485975,SNP_58485986,SNP_58486052,SNP_58486058,SNP_58486121,SNP_58486129,SNP_58486134,SNP_58487589,SNP_58487604,SNP_58487609,SNP_58487636,SNP_58487668,SNP_58487747,SNP_58487804,SNP_58487816,SNP_58487831,SNP_58487891,SNP_58487896,SNP_58487910,SNP_58487924,SNP_58487928,SNP_58487938,SNP_58487962,SNP_58487980,SNP_58487986,SNP_58487992,SNP_58488021,SNP_58488029,SNP_58488065,SNP_58488070,SNP_58488081,SNP_58488104,SNP_58488110,SNP_58488123,SNP_58488151,SNP_58488177,SNP_58488252,SNP_58488421,SNP_58488430,SNP_58488434,SNP_58488450,SNP_58488463,SNP_58488467,SNP_58488504,SNP_58488563,SNP_58488848,SNP_58488940,SNP_58489035,SNP_58489063,SNP_58489075,SNP_58489156,SNP_58489191,SNP_58489281,SNP_58489338,SNP_58489565,SNP_58489662,SNP_58489900,SNP_58490364,SNP_58490731,SNP_58490738,SNP_58490801,SNP_58490818,SNP_58490831,SNP_58491111,SNP_58491164,SNP_58491252,SNP_58491375,SNP_58491455,SNP_58491681,SNP_58492123,SNP_58492694,SNP_58492711,SNP_58492757,SNP_58492770,SNP_58492787,SNP_58493179,SNP_58493227,SNP_58493240,SNP_58493275,SNP_58493358,SNP_58493392,SNP_58493450,SNP_58493504,SNP_58493505,SNP_58493682,SNP_58493728,SNP_58494143,SNP_58496130,SNP_58496147,SNP_58496201,SNP_58496288,SNP_58496342,SNP_58496347,SNP_58496353,SNP_58496449,SNP_58496952,SNP_58497028,SNP_58497043,SNP_58497046,SNP_58497048,SNP_58497083,SNP_58497092,SNP_58497098,SNP_58497136,SNP_58497143,SNP_58497188,SNP_58497194,SNP_58497232,SNP_58497266,SNP_58497284,SNP_58497286,SNP_58497326,SNP_58497409,SNP_58497514,SNP_58497518,SNP_58497548,SNP_58497623,SNP_58497628,SNP_58497800,SNP_58497854,SNP_58498079,SNP_58498094,SNP_58498129,SNP_58498140,SNP_58498166,SNP_58498175,SNP_58498217,SNP_58498326,SNP_58498394,SNP_58498415,SNP_58498432,SNP_58498501,SNP_58498545,SNP_58498602,SNP_58498632,SNP_58498681,SNP_58498694,SNP_58498754,SNP_58498812,SNP_58498958,SNP_58499230,SNP_58499265,SNP_58499330,SNP_58499360,SNP_58500177,SNP_58500211,SNP_58500257,SNP_58501566,SNP_58501567,SNP_58501579,SNP_58501585,SNP_58502362,SNP_58503172,SNP_58503261,SNP_58503266,SNP_58503370,SNP_58503391,SNP_58503407,SNP_58503549,SNP_58505888,SNP_58506524,SNP_58506528,SNP_58509357,SNP_58509664	2.368544e-06	Chlorophyll a	1
3	SORBI_3003G246200	SNP_58490731,SNP_58490738,SNP_58490801,SNP_58490818,SNP_58490831,SNP_58491111,SNP_58491164,SNP_58491252,SNP_58491375,SNP_58491455,SNP_58491681,SNP_58492123,SNP_58492694,SNP_58492711,SNP_58492757,SNP_58492770,SNP_58492787,SNP_58493179,SNP_58493227,SNP_58493240,SNP_58493275,SNP_58493358,SNP_58493392,SNP_58493450,SNP_58493504,SNP_58493505,SNP_58493682,SNP_58493728,SNP_58494143,SNP_58496130,SNP_58496147,SNP_58496201,SNP_58496288,SNP_58496342,SNP_58496347,SNP_58496353,SNP_58496449,SNP_58496952,SNP_58497028,SNP_58497043,SNP_58497046,SNP_58497048,SNP_58497083,SNP_58497092,SNP_58497098,SNP_58497136,SNP_58497143,SNP_58497188,SNP_58497194,SNP_58497232,SNP_58497266,SNP_58497284,SNP_58497286,SNP_58497326,SNP_58497409,SNP_58497514,SNP_58497518,SNP_58497548,SNP_58497623,SNP_58497628,SNP_58497800,SNP_58497854,SNP_58498079,SNP_58498094,SNP_58498129,SNP_58498140,SNP_58498166,SNP_58498175,SNP_58498217,SNP_58498326,SNP_58498394,SNP_58498415,SNP_58498432,SNP_58498501,SNP_58498545,SNP_58498602,SNP_58498632,SNP_58498681,SNP_58498694,SNP_58498754,SNP_58498812,SNP_58498958,SNP_58499230,SNP_58499265,SNP_58499330,SNP_58499360,SNP_58500177,SNP_58500211,SNP_58500257,SNP_58501566,SNP_58501567,SNP_58501579,SNP_58501585,SNP_58502362,SNP_58503172,SNP_58503261,SNP_58503266,SNP_58503370,SNP_58503391,SNP_58503407,SNP_58503549,SNP_58505888,SNP_58506524,SNP_58506528,SNP_58509357,SNP_58509664,SNP_58512131,SNP_58512180,SNP_58512293,SNP_58513306,SNP_58516115,SNP_58516161,SNP_58517553	2.368544e-06	Chlorophyll a	1
3	SORBI_3003G246300	SNP_58496130,SNP_58496147,SNP_58496201,SNP_58496288,SNP_58496342,SNP_58496347,SNP_58496353,SNP_58496449,SNP_58496952,SNP_58497028,SNP_58497043,SNP_58497046,SNP_58497048,SNP_58497083,SNP_58497092,SNP_58497098,SNP_58497136,SNP_58497143,SNP_58497188,SNP_58497194,SNP_58497232,SNP_58497266,SNP_58497284,SNP_58497286,SNP_58497326,SNP_58497409,SNP_58497514,SNP_58497518,SNP_58497548,SNP_58497623,SNP_58497628,SNP_58497800,SNP_58497854,SNP_58498079,SNP_58498094,SNP_58498129,SNP_58498140,SNP_58498166,SNP_58498175,SNP_58498217,SNP_58498326,SNP_58498394,SNP_58498415,SNP_58498432,SNP_58498501,SNP_58498545,SNP_58498602,SNP_58498632,SNP_58498681,SNP_58498694,SNP_58498754,SNP_58498812,SNP_58498958,SNP_58499230,SNP_58499265,SNP_58499330,SNP_58499360,SNP_58500177,SNP_58500211,SNP_58500257,SNP_58501566,SNP_58501567,SNP_58501579,SNP_58501585,SNP_58502362,SNP_58503172,SNP_58503261,SNP_58503266,SNP_58503370,SNP_58503391,SNP_58503407,SNP_58503549,SNP_58505888,SNP_58506524,SNP_58506528,SNP_58509357,SNP_58509664,SNP_58512131,SNP_58512180,SNP_58512293,SNP_58513306,SNP_58516115,SNP_58516161,SNP_58517553,SNP_58520287	2.368544e-06	Chlorophyll a	1
3	SORBI_3003G413201	SNP_72066338,SNP_72067096,SNP_72067116,SNP_72067722,SNP_72067757,SNP_72067767,SNP_72067769,SNP_72068030,SNP_72068202,SNP_72068211,SNP_72068548,SNP_72068549,SNP_72070559	7.08354e-06	Chlorophyll a	1
3	SORBI_3003G413300	SNP_72066338,SNP_72067096,SNP_72067116,SNP_72067722,SNP_72067757,SNP_72067767,SNP_72067769,SNP_72068030,SNP_72068202,SNP_72068211,SNP_72068548,SNP_72068549,SNP_72070559	7.08354e-06	Chlorophyll a	1
3	SORBI_3003G413400	SNP_72066338,SNP_72067096,SNP_72067116,SNP_72067722,SNP_72067757,SNP_72067767,SNP_72067769,SNP_72068030,SNP_72068202,SNP_72068211,SNP_72068548,SNP_72068549,SNP_72070559	7.08354e-06	Chlorophyll a	1
3	SORBI_3003G413500	SNP_72066338,SNP_72067096,SNP_72067116,SNP_72067722,SNP_72067757,SNP_72067767,SNP_72067769,SNP_72068030,SNP_72068202,SNP_72068211,SNP_72068548,SNP_72068549,SNP_72070559	7.08354e-06	Chlorophyll a	1
3	SORBI_3003G413550	SNP_72066338,SNP_72067096,SNP_72067116,SNP_72067722,SNP_72067757,SNP_72067767,SNP_72067769,SNP_72068030,SNP_72068202,SNP_72068211,SNP_72068548,SNP_72068549,SNP_72070559	7.08354e-06	Chlorophyll a	1
3	SORBI_3003G413600	SNP_72067096,SNP_72067116,SNP_72067722,SNP_72067757,SNP_72067767,SNP_72067769,SNP_72068030,SNP_72068202,SNP_72068211,SNP_72068548,SNP_72068549,SNP_72070559,SNP_72091479,SNP_72094167,SNP_72095751	7.08354e-06	Chlorophyll a	1
4	SORBI_3004G045800	SNP_3747208,SNP_3747377,SNP_3768342,SNP_3768400,SNP_3768403,SNP_3768455,SNP_3768478,SNP_3769545	5.383052e-07	Chlorophyll a	1
4	SORBI_3004G045900	SNP_3768342,SNP_3768400,SNP_3768403,SNP_3768455,SNP_3768478,SNP_3769545,SNP_3772398	5.383052e-07	Chlorophyll a	1
4	SORBI_3004G046001	SNP_3768342,SNP_3768400,SNP_3768403,SNP_3768455,SNP_3768478,SNP_3769545,SNP_3772398	5.383052e-07	Chlorophyll a	1
4	SORBI_3004G046100	SNP_3768342,SNP_3768400,SNP_3768403,SNP_3768455,SNP_3768478,SNP_3769545,SNP_3772398	5.383052e-07	Chlorophyll a	1
4	SORBI_3004G046200	SNP_3768342,SNP_3768400,SNP_3768403,SNP_3768455,SNP_3768478,SNP_3769545,SNP_3772398,SNP_3785778,SNP_3785779,SNP_3786490	5.383052e-07	Chlorophyll a	1
4	SORBI_3004G046300	SNP_3768342,SNP_3768400,SNP_3768403,SNP_3768455,SNP_3768478,SNP_3769545,SNP_3772398,SNP_3785778,SNP_3785779,SNP_3786490,SNP_3791530	5.383052e-07	Chlorophyll a	1
4	SORBI_3004G046400	SNP_3768342,SNP_3768400,SNP_3768403,SNP_3768455,SNP_3768478,SNP_3769545,SNP_3772398,SNP_3785778,SNP_3785779,SNP_3786490,SNP_3791530,SNP_3792134,SNP_3793813	5.383052e-07	Chlorophyll a	1
4	SORBI_3004G061400	SNP_4922826,SNP_4922918,SNP_4925280,SNP_4925986,SNP_4925988,SNP_4925999,SNP_4926669,SNP_4926750,SNP_4926950,SNP_4927021,SNP_4927078,SNP_4927124,SNP_4927134,SNP_4927154,SNP_4927157,SNP_4927176,SNP_4927264,SNP_4927799,SNP_4928951,SNP_4930957,SNP_4931140,SNP_4931311,SNP_4932876,SNP_4936206,SNP_4936750,SNP_4938180,SNP_4939286,SNP_4939440,SNP_4939441,SNP_4939453,SNP_4939688,SNP_4940107,SNP_4940754,SNP_4940809,SNP_4941354,SNP_4941398,SNP_4942236,SNP_4942489,SNP_4942529,SNP_4943697,SNP_4945737,SNP_4948070,SNP_4952793,SNP_4953471,SNP_4953796,SNP_4953988,SNP_4954060,SNP_4954296,SNP_4954717,SNP_4954957,SNP_4954969,SNP_4955125,SNP_4955374,SNP_4956080,SNP_4956117,SNP_4956655,SNP_4956821,SNP_4957599,SNP_4959837,SNP_4960290,SNP_4960552,SNP_4963424,SNP_4964343,SNP_4964596,SNP_4966068,SNP_4966112,SNP_4967674,SNP_4968861,SNP_4969280,SNP_4969354,SNP_4969771,SNP_4975300,SNP_4975874	3.836737e-08	Chlorophyll a	1
4	SORBI_3004G065900	SNP_5344466,SNP_5351922,SNP_5354148,SNP_5354174,SNP_5355785,SNP_5356071,SNP_5358842,SNP_5358845,SNP_5363178,SNP_5363269,SNP_5363632,SNP_5363948,SNP_5364092,SNP_5364350,SNP_5364390,SNP_5364575,SNP_5364713,SNP_5364885,SNP_5365196,SNP_5365470	1.31188e-06	Chlorophyll a	1
4	SORBI_3004G065950	SNP_5344466,SNP_5351922,SNP_5354148,SNP_5354174,SNP_5355785,SNP_5356071,SNP_5358842,SNP_5358845,SNP_5363178,SNP_5363269,SNP_5363632,SNP_5363948,SNP_5364092,SNP_5364350,SNP_5364390,SNP_5364575,SNP_5364713,SNP_5364885,SNP_5365196,SNP_5365470,SNP_5368512,SNP_5368637,SNP_5368693,SNP_5368702,SNP_5368718,SNP_5368727	1.31188e-06	Chlorophyll a	1
4	SORBI_3004G066000	SNP_5351922,SNP_5354148,SNP_5354174,SNP_5355785,SNP_5356071,SNP_5358842,SNP_5358845,SNP_5363178,SNP_5363269,SNP_5363632,SNP_5363948,SNP_5364092,SNP_5364350,SNP_5364390,SNP_5364575,SNP_5364713,SNP_5364885,SNP_5365196,SNP_5365470,SNP_5368512,SNP_5368637,SNP_5368693,SNP_5368702,SNP_5368718,SNP_5368727,SNP_5368865,SNP_5369066,SNP_5369113,SNP_5369800,SNP_5369806,SNP_5370093,SNP_5370499,SNP_5371217,SNP_5372342,SNP_5372573,SNP_5373230,SNP_5373232,SNP_5373266,SNP_5373400,SNP_5373565,SNP_5373872,SNP_5374071,SNP_5374091,SNP_5374185	1.31188e-06	Chlorophyll a	1
4	SORBI_3004G066100	SNP_5351922,SNP_5354148,SNP_5354174,SNP_5355785,SNP_5356071,SNP_5358842,SNP_5358845,SNP_5363178,SNP_5363269,SNP_5363632,SNP_5363948,SNP_5364092,SNP_5364350,SNP_5364390,SNP_5364575,SNP_5364713,SNP_5364885,SNP_5365196,SNP_5365470,SNP_5368512,SNP_5368637,SNP_5368693,SNP_5368702,SNP_5368718,SNP_5368727,SNP_5368865,SNP_5369066,SNP_5369113,SNP_5369800,SNP_5369806,SNP_5370093,SNP_5370499,SNP_5371217,SNP_5372342,SNP_5372573,SNP_5373230,SNP_5373232,SNP_5373266,SNP_5373400,SNP_5373565,SNP_5373872,SNP_5374071,SNP_5374091,SNP_5374185,SNP_5374982,SNP_5375497,SNP_5375666	1.31188e-06	Chlorophyll a	1
4	SORBI_3004G066200	SNP_5358842,SNP_5358845,SNP_5363178,SNP_5363269,SNP_5363632,SNP_5363948,SNP_5364092,SNP_5364350,SNP_5364390,SNP_5364575,SNP_5364713,SNP_5364885,SNP_5365196,SNP_5365470,SNP_5368512,SNP_5368637,SNP_5368693,SNP_5368702,SNP_5368718,SNP_5368727,SNP_5368865,SNP_5369066,SNP_5369113,SNP_5369800,SNP_5369806,SNP_5370093,SNP_5370499,SNP_5371217,SNP_5372342,SNP_5372573,SNP_5373230,SNP_5373232,SNP_5373266,SNP_5373400,SNP_5373565,SNP_5373872,SNP_5374071,SNP_5374091,SNP_5374185,SNP_5374982,SNP_5375497,SNP_5375666,SNP_5376276,SNP_5376347,SNP_5376630,SNP_5376728,SNP_5376881,SNP_5377278,SNP_5377983,SNP_5378041,SNP_5378352,SNP_5378535,SNP_5378695,SNP_5378781,SNP_5378934,SNP_5379236,SNP_5379273,SNP_5379554,SNP_5379640,SNP_5380524,SNP_5380999,SNP_5381128,SNP_5381169,SNP_5381221,SNP_5381441,SNP_5381788,SNP_5382602,SNP_5383623,SNP_5383624,SNP_5383638,SNP_5383657,SNP_5383660,SNP_5383685,SNP_5383708,SNP_5383726,SNP_5383886	1.259057e-06	Chlorophyll a	1
4	SORBI_3004G080600	SNP_6618393,SNP_6622253,SNP_6624783,SNP_6625370,SNP_6625413,SNP_6634577,SNP_6637316,SNP_6641150,SNP_6641956,SNP_6642068,SNP_6642352,SNP_6642442,SNP_6642487,SNP_6642735,SNP_6643311	1.784848e-07	Chlorophyll a	1
4	SORBI_3004G080800	SNP_6624783,SNP_6625370,SNP_6625413,SNP_6634577,SNP_6637316,SNP_6641150,SNP_6641956,SNP_6642068,SNP_6642352,SNP_6642442,SNP_6642487,SNP_6642735,SNP_6643311,SNP_6643640,SNP_6643895,SNP_6643936,SNP_6644217,SNP_6644556,SNP_6645038,SNP_6646210,SNP_6646489,SNP_6647171,SNP_6647638,SNP_6648663,SNP_6648856,SNP_6649011,SNP_6649752,SNP_6650693,SNP_6651677	1.784848e-07	Chlorophyll a	1
4	SORBI_3004G080901	SNP_6634577,SNP_6637316,SNP_6641150,SNP_6641956,SNP_6642068,SNP_6642352,SNP_6642442,SNP_6642487,SNP_6642735,SNP_6643311,SNP_6643640,SNP_6643895,SNP_6643936,SNP_6644217,SNP_6644556,SNP_6645038,SNP_6646210,SNP_6646489,SNP_6647171,SNP_6647638,SNP_6648663,SNP_6648856,SNP_6649011,SNP_6649752,SNP_6650693,SNP_6651677,SNP_6652072,SNP_6652886,SNP_6653648,SNP_6653801,SNP_6654156,SNP_6654648,SNP_6655199,SNP_6655204,SNP_6655285,SNP_6655384,SNP_6655641,SNP_6656219	1.784848e-07	Chlorophyll a	1
4	SORBI_3004G083600	SNP_6887249,SNP_6887513,SNP_6887564,SNP_6887655,SNP_6887989,SNP_6888015,SNP_6889557,SNP_6894859,SNP_6896058,SNP_6896397,SNP_6898508,SNP_6898577,SNP_6898586,SNP_6898607,SNP_6898674,SNP_6898675,SNP_6898796,SNP_6898801,SNP_6898834,SNP_6898852,SNP_6898868,SNP_6898872,SNP_6898883,SNP_6898888,SNP_6898897,SNP_6898904,SNP_6898936,SNP_6898993,SNP_6898995,SNP_6899075,SNP_6899200,SNP_6899202,SNP_6899228,SNP_6899283,SNP_6899397,SNP_6899421,SNP_6899436,SNP_6899437,SNP_6899510,SNP_6899587,SNP_6899909,SNP_6900002,SNP_6900091,SNP_6900180,SNP_6900208,SNP_6900215,SNP_6900257,SNP_6900323,SNP_6900325,SNP_6900476,SNP_6900494,SNP_6900502,SNP_6900533,SNP_6900590,SNP_6900616,SNP_6900680,SNP_6900891,SNP_6900915,SNP_6900922,SNP_6900962,SNP_6900982,SNP_6900988,SNP_6901020,SNP_6901050,SNP_6901060,SNP_6901084,SNP_6901087,SNP_6901109,SNP_6901145,SNP_6901146,SNP_6901219,SNP_6901246,SNP_6901310,SNP_6901329,SNP_6901342,SNP_6901346,SNP_6901349,SNP_6901362,SNP_6901419,SNP_6901485,SNP_6901529,SNP_6901539,SNP_6901553,SNP_6901574,SNP_6901648,SNP_6901780,SNP_6901834,SNP_6901907,SNP_6901931,SNP_6901975,SNP_6902003,SNP_6902004,SNP_6902015,SNP_6902034,SNP_6902040,SNP_6902047,SNP_6902058,SNP_6902066,SNP_6902107,SNP_6902119,SNP_6902182,SNP_6902184,SNP_6902196,SNP_6902210,SNP_6902286,SNP_6902372,SNP_6902390,SNP_6902401,SNP_6902459,SNP_6902496,SNP_6902922,SNP_6905203,SNP_6906748,SNP_6907611,SNP_6908502,SNP_6908532,SNP_6908555,SNP_6908560,SNP_6908566,SNP_6908628,SNP_6908716,SNP_6908721,SNP_6908910,SNP_6909032,SNP_6909049,SNP_6909172,SNP_6909248,SNP_6909305,SNP_6909773,SNP_6909809,SNP_6909877,SNP_6909891,SNP_6909949,SNP_6909959,SNP_6909982,SNP_6909988,SNP_6910108,SNP_6910348,SNP_6910563,SNP_6910587,SNP_6910589,SNP_6910611	6.220245e-08	Chlorophyll a	1
4	SORBI_3004G083700	SNP_6887249,SNP_6887513,SNP_6887564,SNP_6887655,SNP_6887989,SNP_6888015,SNP_6889557,SNP_6894859,SNP_6896058,SNP_6896397,SNP_6898508,SNP_6898577,SNP_6898586,SNP_6898607,SNP_6898674,SNP_6898675,SNP_6898796,SNP_6898801,SNP_6898834,SNP_6898852,SNP_6898868,SNP_6898872,SNP_6898883,SNP_6898888,SNP_6898897,SNP_6898904,SNP_6898936,SNP_6898993,SNP_6898995,SNP_6899075,SNP_6899200,SNP_6899202,SNP_6899228,SNP_6899283,SNP_6899397,SNP_6899421,SNP_6899436,SNP_6899437,SNP_6899510,SNP_6899587,SNP_6899909,SNP_6900002,SNP_6900091,SNP_6900180,SNP_6900208,SNP_6900215,SNP_6900257,SNP_6900323,SNP_6900325,SNP_6900476,SNP_6900494,SNP_6900502,SNP_6900533,SNP_6900590,SNP_6900616,SNP_6900680,SNP_6900891,SNP_6900915,SNP_6900922,SNP_6900962,SNP_6900982,SNP_6900988,SNP_6901020,SNP_6901050,SNP_6901060,SNP_6901084,SNP_6901087,SNP_6901109,SNP_6901145,SNP_6901146,SNP_6901219,SNP_6901246,SNP_6901310,SNP_6901329,SNP_6901342,SNP_6901346,SNP_6901349,SNP_6901362,SNP_6901419,SNP_6901485,SNP_6901529,SNP_6901539,SNP_6901553,SNP_6901574,SNP_6901648,SNP_6901780,SNP_6901834,SNP_6901907,SNP_6901931,SNP_6901975,SNP_6902003,SNP_6902004,SNP_6902015,SNP_6902034,SNP_6902040,SNP_6902047,SNP_6902058,SNP_6902066,SNP_6902107,SNP_6902119,SNP_6902182,SNP_6902184,SNP_6902196,SNP_6902210,SNP_6902286,SNP_6902372,SNP_6902390,SNP_6902401,SNP_6902459,SNP_6902496,SNP_6902922,SNP_6905203,SNP_6906748,SNP_6907611,SNP_6908502,SNP_6908532,SNP_6908555,SNP_6908560,SNP_6908566,SNP_6908628,SNP_6908716,SNP_6908721,SNP_6908910,SNP_6909032,SNP_6909049,SNP_6909172,SNP_6909248,SNP_6909305,SNP_6909773,SNP_6909809,SNP_6909877,SNP_6909891,SNP_6909949,SNP_6909959,SNP_6909982,SNP_6909988,SNP_6910108,SNP_6910348,SNP_6910563,SNP_6910587,SNP_6910589,SNP_6910611	6.220245e-08	Chlorophyll a	1
4	SORBI_3004G083900	SNP_6929530,SNP_6929536,SNP_6929600,SNP_6929815,SNP_6929886,SNP_6929924,SNP_6929926,SNP_6929937,SNP_6929952,SNP_6929982,SNP_6929984,SNP_6929989,SNP_6929991,SNP_6930000,SNP_6930023,SNP_6930025,SNP_6930039,SNP_6930045,SNP_6930051,SNP_6930089,SNP_6930092,SNP_6930122,SNP_6930144,SNP_6930145,SNP_6930147,SNP_6930163,SNP_6930164,SNP_6930168,SNP_6930199,SNP_6930208,SNP_6930234,SNP_6930236,SNP_6930246,SNP_6930248,SNP_6930261,SNP_6930274,SNP_6930277,SNP_6930323,SNP_6930324,SNP_6930418,SNP_6930436,SNP_6930458,SNP_6930471,SNP_6930556,SNP_6930558,SNP_6930574,SNP_6930577,SNP_6930597,SNP_6930598,SNP_6930620,SNP_6930787,SNP_6930882,SNP_6930961,SNP_6931268,SNP_6931279,SNP_6931347,SNP_6931801,SNP_6931856,SNP_6931877,SNP_6931898,SNP_6931941,SNP_6931942,SNP_6932017,SNP_6932024,SNP_6932043,SNP_6932156,SNP_6932428,SNP_6933018,SNP_6933114,SNP_6933462,SNP_6933728,SNP_6934166,SNP_6934200,SNP_6934456,SNP_6934457,SNP_6934625,SNP_6934940,SNP_6934946,SNP_6935032,SNP_6935141,SNP_6935168,SNP_6935299,SNP_6935339,SNP_6935398,SNP_6935409,SNP_6935458,SNP_6936425,SNP_6936431,SNP_6936691,SNP_6936788,SNP_6936877,SNP_6937297,SNP_6937921,SNP_6937998,SNP_6938288,SNP_6938317,SNP_6938324,SNP_6938338,SNP_6938386,SNP_6938387,SNP_6938454,SNP_6938508,SNP_6938555,SNP_6938606,SNP_6938658,SNP_6938667,SNP_6939251,SNP_6939273,SNP_6939289,SNP_6939477,SNP_6939606,SNP_6939613,SNP_6939701,SNP_6940397,SNP_6940434,SNP_6940460,SNP_6940466,SNP_6940480,SNP_6940547,SNP_6940560,SNP_6940589,SNP_6940614,SNP_6940649,SNP_6940653,SNP_6940683,SNP_6940697,SNP_6940709,SNP_6940730,SNP_6940772,SNP_6940787,SNP_6940800,SNP_6940814,SNP_6940815,SNP_6940821,SNP_6940853,SNP_6940861,SNP_6940893,SNP_6940977,SNP_6941806,SNP_6941826,SNP_6941830,SNP_6941841,SNP_6941870,SNP_6941873,SNP_6941874,SNP_6941915,SNP_6943099,SNP_6943118,SNP_6943846,SNP_6946028,SNP_6946935,SNP_6946989,SNP_6948728,SNP_6949395	9.667107e-06	Chlorophyll a	1
4	SORBI_3004G100500	SNP_9025941,SNP_9028718,SNP_9030117,SNP_9031034,SNP_9031455,SNP_9031617,SNP_9032348,SNP_9032476,SNP_9034715,SNP_9034939,SNP_9035748,SNP_9035899,SNP_9039421,SNP_9039766,SNP_9039935,SNP_9040392,SNP_9040812,SNP_9041013,SNP_9045060,SNP_9046953,SNP_9048016,SNP_9048268,SNP_9048625,SNP_9050663,SNP_9051268,SNP_9051272	5.023665e-06	Chlorophyll a	1
4	SORBI_3004G102200	SNP_9459079,SNP_9459291,SNP_9461005,SNP_9465541	8.071325e-06	Chlorophyll a	1
4	SORBI_3004G107100	SNP_10214611,SNP_10216104,SNP_10220089,SNP_10232814,SNP_10232816,SNP_10232818,SNP_10232832,SNP_10232845,SNP_10232853	6.554228e-06	Chlorophyll a	1
4	SORBI_3004G107200	SNP_10232814,SNP_10232816,SNP_10232818,SNP_10232832,SNP_10232845,SNP_10232853,SNP_10237065,SNP_10237237,SNP_10243714,SNP_10260923,SNP_10263449,SNP_10263963,SNP_10264369,SNP_10266009,SNP_10266616	6.554228e-06	Chlorophyll a	1
