,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SQDG,Sum_TG
PIPI595739,1429.578928,-0.099891892,-0.05557387,1.010461573,-4.076267663,16.00857651,290.3042903,-0.677017631,-0.023915373,-94.14021548,-0.026123656,-0.464318134,31.82647918,171.5604648,-0.235913646,-0.260284823,-6.99E-05,-3.89E-05,0.000706825,-0.002851376,0.011198106,0.203069788,-0.000473578,-1.67E-05,-0.065851709,-1.83E-05,-0.000324794,0.022262835,0.12000769,-0.000165023,-0.000182071,0.556340151,-10.11555145,40.80679205,-160.2590179,-2906.184723,6.777503336,0.239412556,942.4209877,0.261519287,4.648206423,-318.609234,-1717.461362,2.361689636,2.605665167,-18.18231423,73.34863742,-288.0594139,-5223.755134,12.18230127,0.43033485,1693.965437,0.470070849,8.354972062,-572.6878299,-3087.070667,4.245046183,4.683582805,-4.034064997,15.84283553,287.298694,-0.67000829,-0.023667771,-93.1655572,-0.025853191,-0.459510927,31.49697132,169.7842545,-0.23347117,-0.257590027,-3.927263327,-71.21816188,0.166087629,0.005866978,23.094709,0.00640872,0.113907666,-7.807750083,-42.08763483,0.057874915,0.063853712,18.13429759,-0.042290933,-0.00149391,-5.880611274,-0.001631854,-0.029004336,1.98808927,10.71678452,-0.014736704,-0.016259086,-0.002332097,-8.24E-05,-0.324281172,-9.00E-05,-0.001599419,0.109631446,0.590967721,-0.000812643,-0.000896593,0.035324594,139.0513499,0.038586375,0.685828718,-47.00982327,-253.4061995,0.348460122,0.384457969,3936.389154,1.092337395,19.41504867,-1330.795843,-7173.647836,9.864518714,10.88357776,0.000277497,0.004932197,-0.338075274,-1.822392948,0.002505982,0.002764863,17.77385702,-1218.301094,-6567.245494,9.030651847,9.96356786,-68.54455355,-369.4890472,0.508086221,0.560574323,5.390494621,-0.007412496,-0.008178247,-0.001375105,-0.001517161,1.103305501,-348141.5842,-243.5273614,3485183.606,6264483.333,-344537.1833,85406.94896,-21747.19183,-1199.229897,514228.2392,14557229.86,3698.117563,13326679.04,749791.0569,-10938.74011,-2029.264636,1475716.179,1337540.851
PIPI595740,36.65934959,0.128945912,0.101914759,0.50461738,7.564720712,4.633403107,100.4550603,0.801446087,0.065407926,137.7387895,0.045182637,0.218426415,4.441397371,144.8440374,0.596158235,0.443757847,0.003517409,0.002780048,0.013765039,0.206351744,0.126390761,2.740230294,0.021861983,0.001784209,3.757262228,0.0012325,0.005958273,0.121153196,3.951080394,0.016262106,0.012104902,0.790368284,3.913403476,58.66584368,35.93291976,779.0480426,6.215366386,0.507250872,1068.190433,0.35039992,1.693938269,34.44387887,1123.292978,4.623320169,3.441426255,4.951367047,74.22595881,45.46351428,985.6772577,7.863886384,0.641790521,1351.509739,0.443337526,2.143226523,43.57953068,1421.227295,5.849577044,4.354205913,14.99100311,9.182012533,199.0717409,1.588225294,0.129618854,272.9568877,0.089538409,0.432855513,8.801514866,287.0373538,1.181406466,0.879394695,0.612501543,13.27941429,0.105945231,0.008646443,18.2080469,0.00597281,0.028874353,0.587119808,19.147308,0.078807699,0.058661498,21.68062177,0.172971371,0.014116606,29.72734863,0.009751501,0.047141682,0.958560537,31.26083228,0.128665307,0.095773633,0.007978155,0.000651116,1.371148343,0.00044978,0.002174369,0.044212779,1.441878956,0.005934576,0.004417476,0.081612385,171.8628262,0.05637639,0.272540372,5.541729438,180.7283607,0.743853199,0.553696442,2105.842476,0.690782291,3.339448704,67.90304511,2214.472245,9.114464697,6.784465916,0.000328031,0.001585802,0.032245073,1.051584945,0.00432818,0.003221735,4.834299816,98.29876352,3205.745532,13.19440989,9.821424203,20.33360926,663.1250966,2.729332146,2.031612555,32.61226711,0.134227628,0.099914016,0.004115863,0.003063694,0.744362521,1831071.867,49948.29117,14200309.57,17966699.65,3628634.17,242054.1269,395189.4159,18227.77133,2284709.974,27994647.9,13293.79962,40526006.89,8383014.798,412273.8216,12641.67929,3071452.777,4126286.173
PIPI595741,-1714.299595,0.620885926,1.059475473,0.889414747,14.96312405,6.913240833,68.21980094,2.851511969,0.628889113,18.9189988,0.781162068,-0.222837402,5.144272844,-80.40452233,-2.715942222,-1.112880997,-0.000362181,-0.000618022,-0.000518821,-0.008728418,-0.004032691,-0.039794562,-0.001663369,-0.000366849,-0.011035993,-0.000455674,0.000129987,-0.003000802,0.046902258,0.001584287,0.000649175,1.706393121,1.432493007,24.09963478,11.13447824,109.8749353,4.592650358,1.012889947,30.47097383,1.258141046,-0.358902324,8.285375187,-129.4996697,-4.374301476,-1.792408155,0.839485925,14.12314342,6.525154202,64.39016542,2.691437455,0.593585344,17.85694835,0.737310196,-0.210328042,4.855490265,-75.89087657,-2.563478147,-1.050407513,16.8235619,7.772797624,76.70189995,3.206054294,0.707081949,21.27128975,0.87828774,-0.250543858,5.783885258,-90.40160689,-3.053628502,-1.251250893,0.462018547,4.559195039,0.190569293,0.042029265,1.264374921,0.052205814,-0.014892438,0.343796712,-5.373511711,-0.181509036,-0.074374909,9.86799138,0.412471088,0.090968784,2.736632392,0.112995061,-0.032233421,0.744118854,-11.63051082,-0.39286093,-0.16097819,0.04179889,0.009218571,0.277324157,0.011450665,-0.003266462,0.075407327,-1.178609747,-0.039811641,-0.016313167,0.220545844,6.634725367,0.273946621,-0.078147104,1.804050938,-28.19715407,-0.95245689,-0.390277512,30.08320294,1.242130056,-0.354334965,8.179936242,-127.8516685,-4.318634506,-1.769598129,0.041289821,-0.011778499,0.271910417,-4.249935379,-0.14355634,-0.058823461,-0.285263981,6.585410443,-102.9293735,-3.476797366,-1.424648023,-23.08532051,360.8214854,12.18799986,4.994139169,-15.62991015,-0.527954544,-0.216333976,0.033778476,0.013841025,0.409758716,-530780.8182,309.619637,-854876.55,-500984.5267,-596775.3739,-35472.59359,-76777.42336,-7780.450996,-186140.1334,-843997.4673,-28055.43908,-679475.9239,2381919.794,-103178.9787,6601.380157,195431.5574,476943.0153
PIPI595743,-102.8690884,0.494437962,2.001050243,-4.24074027,126.037796,25.87515458,2229.804198,1.212732295,0.054606116,17.87194298,0.046641026,0.587509002,1.514476241,-30.78421884,-1.8143463,-0.851469283,-0.004806478,-0.019452396,0.041224632,-1.225225167,-0.25153479,-21.67613451,-0.011789084,-0.000530831,-0.173734824,-0.000453402,-0.00571123,-0.014722365,0.299256262,0.01763743,0.008277212,4.047120964,-8.576890517,254.911244,52.33245939,4509.775478,2.452749156,0.110440784,36.14597652,0.094331402,1.188236031,3.063025812,-62.26103411,-3.669512533,-1.722095284,-2.119257268,62.98582282,12.93078706,1114.316947,0.606047899,0.027288728,8.931281484,0.023308273,0.293600325,0.756840687,-15.38403094,-0.906697024,-0.425511197,-29.72070629,-6.101565513,-525.805415,-0.285971839,-0.012876553,-4.2143451,-0.010998322,-0.138539256,-0.357125441,7.259161579,0.427837166,0.200783172,0.205296787,17.6915518,0.009621973,0.000433252,0.141798282,0.000370056,0.004661372,0.012016048,-0.244245931,-0.014395256,-0.006755666,86.17549282,0.046868601,0.002110369,0.690698984,0.001802541,0.022705526,0.058530133,-1.189721157,-0.070119245,-0.032906829,0.000543874,2.45E-05,0.008015028,2.09E-05,0.00026348,0.000679197,-0.013805795,-0.00081368,-0.000381858,0.045027346,14.73692344,0.038459457,0.484450694,1.248813318,-25.38418328,-1.496081458,-0.702108195,327.2882998,0.854135564,10.75903289,27.73455324,-563.7503799,-33.22606369,-15.59292878,0.002609734,0.032873259,0.084740436,-1.722488644,-0.101519253,-0.047642793,12.59639962,32.47090323,-660.0244782,-38.90022275,-18.25580088,2.577792402,-52.3978675,-3.088201702,-1.449287211,-20.32664363,-1.198002485,-0.562220298,0.058937546,0.027659279,0.469298106,784564.8728,-7626.82828,1586781.219,392076.5486,-185006.5844,6224.838084,30321.1666,351.8537069,646939.8698,14367710.53,43899.24888,16821346.79,1335409.109,518043.6982,-25485.94385,-432422.8913,-921424.7518
PIPI595744,32.39214712,0.143033944,0.111871092,-0.369503946,-12.05403641,-8.654340933,46.14066138,2.888928373,0.053774314,41.63664413,0.020439879,0.130318781,1.526298357,16.51083856,0.463504304,0.333997191,0.004415698,0.003453649,-0.011407208,-0.372128355,-0.267174044,1.424439732,0.089186072,0.001660103,1.285393153,0.000631013,0.00402316,0.047119394,0.509717324,0.014309157,0.010311054,0.782129677,-2.583330482,-84.273957,-60.5055046,322.5853963,20.19750207,0.375954912,291.0962467,0.142902295,0.911103879,10.67088216,115.4330094,3.240519643,2.335090415,-3.302943947,-107.7493407,-77.35993965,412.4448999,25.82372549,0.480681047,372.1841215,0.18270921,1.164901303,13.64336691,147.5880699,4.143199956,2.985554038,32.62221291,23.42151151,-124.8719041,-7.81839653,-0.145531094,-112.6825425,-0.055317079,-0.352685762,-4.13066862,-44.68379491,-1.254396085,-0.903906965,0.71796207,-3.827818317,-0.239664812,-0.004461104,-3.454166115,-0.001695687,-0.010811215,-0.126621349,-1.369735248,-0.038452207,-0.027708328,-5.331504933,-0.333812637,-0.006213565,-4.811070473,-0.002361807,-0.015058198,-0.176362171,-1.907810044,-0.053557435,-0.038593024,0.062611334,0.001165443,0.902385074,0.000442991,0.00282438,0.033079247,0.357837059,0.010045463,0.007238674,0.018613931,14.41248753,0.007075246,0.045109731,0.528326826,5.715212159,0.160441605,0.115612832,774.284993,0.380104876,2.42343922,28.3834093,307.039503,8.619436897,6.211091645,0.000490911,0.003129906,0.036657574,0.396545853,0.011132124,0.008021713,6.375711999,74.6725735,807.7757541,22.6764702,16.34046821,11.71203679,126.6957721,3.556696131,2.562924457,10.81756951,0.303678702,0.218828245,0.028072729,0.020228966,0.720591347,445655.1093,13758.12192,3115729.721,3983648.509,-1206090.256,-36971.4421,-51494.97954,9658.61988,154263.1218,8287509.005,10703.43488,21803216.76,3419730.496,291984.2686,26991.67021,961490.7683,1334307.957
PIPI595745,5.438890382,0.032003497,0.017719972,-0.981998937,1.106980235,-9.736915862,-58.9579876,0.338256113,0.00664696,-5.381987896,0.003757829,0.016289416,-0.503206538,9.745786565,-0.068287614,0.174186201,0.005884196,0.003258012,-0.180551338,0.203530529,-1.790239402,-10.84007646,0.062192118,0.001222117,-0.98953785,0.000690918,0.002994989,-0.092520074,1.791870378,-0.012555431,0.032026055,0.553688614,-30.68411375,34.58935258,-304.2453742,-1842.235802,10.56934858,0.207694799,-168.1687451,0.117419329,0.508988631,-15.72348613,304.5225534,-2.13375476,5.442724034,-55.41763543,62.47076734,-549.4882258,-3327.2055,19.08897584,0.375111197,-303.7244054,0.212067444,0.919268734,-28.39770538,549.9888306,-3.853708936,9.829936712,-1.127272336,9.915403672,60.03874892,-0.3444567,-0.006768806,5.48064534,-0.003826714,-0.016588018,0.512430838,-9.924436983,0.069539397,-0.177379216,-8.795925667,-53.26019899,0.305566534,0.006004588,-4.86186449,0.003394667,0.014715182,-0.454575902,8.803939091,-0.061688196,0.157352585,6.055098805,-0.034739554,-0.000682656,0.552740516,-0.000385936,-0.001672954,0.05168028,-1.000911038,0.007013269,-0.017889258,-0.00573724,-0.000112741,0.091285136,-6.37E-05,-0.000276289,0.008535002,-0.165300529,0.001158242,-0.002954412,0.019650672,-15.91098485,0.01110942,0.048157048,-1.487649501,28.8118564,-0.201881388,0.514953594,-809.6916529,0.565345544,2.450656607,-75.7047659,1466.202114,-10.2735108,26.20539398,-0.000698223,-0.003026654,0.093498266,-1.8108154,0.012688177,-0.032364659,4.334794241,-133.9088399,2593.461876,-18.17209123,46.35287971,-30.89162541,598.2894993,-4.192146206,10.69321336,-19.36736871,0.135704941,-0.3461525,-0.007006886,0.017872975,-2.550773002,130488.3204,23991.71729,4077314.462,7363912.421,-132880.3072,117877.7328,-13401.40166,-2213.242441,385767.8109,19631278.6,-24245.37604,34724389.04,8010619.907,-259313.6425,13389.20358,-1910863.675,749131.2139
PIPI597946,82.24047737,0.136581462,0.080994869,0.149354734,8.231415532,10.82119869,-67.70136583,0.679830362,0.040354395,13.70538054,0.018027579,0.245673701,1.3520122,12.1025511,0.127115439,-0.336593132,0.001660757,0.000984854,0.001816073,0.100089588,0.13157996,-0.823212219,0.008266372,0.000490688,0.166650061,0.000219206,0.00298726,0.016439742,0.147160516,0.001545655,-0.004092792,0.593015095,1.093521272,60.26744341,79.22889774,-495.6848817,4.977471702,0.295460266,100.3458327,0.131991402,1.798733865,9.898943681,88.61049607,0.93069321,-2.464413013,1.844002423,101.6288521,133.6035092,-835.8722834,8.393499158,0.498233971,169.2129484,0.222576799,3.033200807,16.69256611,149.423677,1.569425834,-4.155734033,55.11318795,72.45300091,-453.2923998,4.551783151,0.270191603,91.76395126,0.120703095,1.644900662,9.052355846,81.03225636,0.85109749,-2.253648901,1.314621846,-8.224753758,0.082589727,0.004902485,1.665008951,0.002190095,0.029845863,0.164250267,1.470287954,0.015442719,-0.040891282,-6.256364734,0.062823942,0.003729198,1.266530718,0.00166595,0.022703003,0.124941075,1.11841132,0.011746891,-0.031104977,-0.010041605,-0.000596065,-0.20243876,-0.000266281,-0.003628785,-0.019970235,-0.178763766,-0.00187759,0.004971733,0.059359507,20.16000065,0.02651776,0.361375006,1.988749364,17.80231036,0.186981115,-0.495113415,339.6254737,0.446731479,6.087904444,33.50346841,299.9066417,3.149977571,-8.340928709,0.001315365,0.017925347,0.098648279,0.883051081,0.009274857,-0.024559196,13.62765941,74.99688285,671.3353674,7.051165449,-18.67101178,5.503284212,49.26270516,0.517415738,-1.370082068,8.951510274,0.094019447,-0.248957171,0.010503194,-0.027811751,-2.64793273,564568.9863,6864.855414,4133569.652,6970429.058,3780054.176,68587.10803,52172.4998,-8339.107777,830455.6809,13990272.57,41193.23682,31316961.58,2298044.047,417576.843,46648.75873,4441387.995,-1677303.938
PIPI597949,95.80965366,0.106898841,0.068333492,27.59682077,4.053902099,29.80620074,61.7258955,0.561724482,0.033828926,-95.36870031,0.016254141,0.090518591,1.236140443,17.83445271,0.412479717,0.340896195,0.001115742,0.000713221,0.288037997,0.042312042,0.311098095,0.644255491,0.005862922,0.000353085,-0.995397611,0.00016965,0.000944775,0.012902045,0.186144632,0.0043052,0.003558057,0.639235102,258.1582777,37.92278801,278.8262283,577.4234288,5.254729377,0.316457367,-892.1397007,0.152051614,0.846768686,11.56364678,166.8348552,3.85859858,3.188960617,403.8549774,59.32525904,436.1872923,903.3036937,8.220339215,0.495056304,-1395.636281,0.237864931,1.324659242,18.0898182,260.9913859,6.036274554,4.98871324,0.146897432,1.080059221,2.236703134,0.020354681,0.001225827,-3.455785763,0.000588986,0.003280037,0.044792857,0.646250264,0.014946639,0.012352734,7.35247177,15.22629161,0.138563899,0.008344781,-23.52516119,0.004009505,0.022328756,0.304926072,4.399329899,0.101748811,0.08409088,2.070907864,0.018845893,0.001134963,-3.199626184,0.000545328,0.003036905,0.041472593,0.598347064,0.013838722,0.01143709,0.009100305,0.000548051,-1.545035508,0.000263328,0.001466461,0.020026286,0.288929834,0.006682442,0.005522742,0.060223343,-169.7784294,0.028936145,0.161144109,2.200616997,31.74946666,0.734309667,0.606874377,-2819.146568,0.480480562,2.675774918,36.54093088,527.1953585,12.19310713,10.07706234,-0.000170435,-0.000949144,-0.0129617,-0.187005303,-0.004325106,-0.003574508,5.568955605,76.05079952,1097.225154,25.37689991,20.97288244,13.65620503,197.025301,4.55685082,3.766035129,14.42752951,0.333683539,0.275774648,0.023128252,0.019114475,0.826455655,1230473.406,12842.89588,11510633.7,18006886.14,44587.50579,303528.1504,41282.46389,19934.47638,2190528.356,36373410.43,-12902.27718,75702147.64,13593598.7,995415.5396,68994.17805,2983112.512,3609525.198
PIPI597950,-12.70371466,1.938016183,0.488359885,1.512719486,-10.0245443,-1.031125267,-11.16030017,-0.281843326,-0.238307389,39.15277427,0.017345741,0.072233185,2.038010012,-47.91669027,0.666891491,0.215657958,-0.152555078,-0.03844229,-0.119076941,0.78910339,0.081167225,0.878506837,0.022185899,0.018758874,-3.081994151,-0.001365407,-0.005685989,-0.160426306,3.771864495,-0.052495786,-0.016975976,0.251989581,0.780550492,-5.172580282,-0.532051938,-5.758620733,-0.145428778,-0.122964602,20.2025012,0.008950256,0.037271714,1.051595972,-24.72460792,0.344110383,0.111277687,3.09755066,-20.52696095,-2.111404515,-22.85261445,-0.577122189,-0.487974946,80.17197038,0.035518358,0.147909743,4.173172435,-98.11758029,1.365573854,0.441596382,-6.626836232,-0.681636798,-7.377640257,-0.186315658,-0.157535743,25.88237584,0.011466595,0.047750548,1.347249131,-31.67585975,0.440856019,0.142563086,0.102860064,1.113297507,0.028115326,0.023772391,-3.905691182,-0.001730327,-0.007205633,-0.203302011,4.779937008,-0.066525866,-0.021512994,10.82341839,0.27333568,0.231113907,-37.97091927,-0.016822147,-0.070052774,-1.976491196,46.47029009,-0.646760886,-0.209148166,0.025254099,0.021353134,-3.508218745,-0.001554236,-0.006472334,-0.182612473,4.293494756,-0.059755695,-0.01932367,0.845531423,-138.9168047,-0.061543913,-0.256288435,-7.231003271,170.0117968,-2.366178049,-0.765169647,-164.2952596,-0.072787257,-0.303109297,-8.552021924,201.0709385,-2.798450753,-0.904957079,0.000443027,0.001844906,0.052052761,-1.223838953,0.017033058,0.005508114,4.164318161,117.4933945,-2762.446974,38.44698728,12.43290534,28.21431743,-663.3611716,9.232480757,2.985580078,-23.51150877,0.327226798,0.105817909,-0.013917729,-0.004500686,0.323377883,-489080.27,38498.99681,-252361.2931,-1001475.11,-323311.939,48788.2796,474317.0261,43823.21823,1735291.295,2052308.461,-12491.58659,-28195985.67,-6770852.893,-239979.3265,10206.88756,-733373.0848,-2267851.712
PIPI597951,30.22098446,0.37260468,0.285097887,0.506858184,13.61811479,-10.92612202,-721.9136747,1.968856575,0.165127633,-41.23125994,0.031719923,0.211463099,4.072907456,19.6844572,3.33009532,-1.547009149,0.012329336,0.009433772,0.01677173,0.450617842,-0.361540903,-23.88782786,0.065148658,0.005464006,-1.364325507,0.001049599,0.006997227,0.13477084,0.651350628,0.11019149,-0.051189899,0.765148433,1.360310836,36.54842659,-29.32363066,-1937.478818,5.284036088,0.443171118,-110.6568494,0.085130233,0.567526686,10.93090794,52.82933431,8.937341635,-4.151877936,1.777839144,47.76645289,-38.3241073,-2532.160733,6.905896761,0.57919627,-144.6214153,0.111259762,0.741721032,14.28599663,69.0445566,11.68053314,-5.426238564,26.86770232,-21.55656625,-1424.291248,3.884432843,0.325786656,-81.34673816,0.062581456,0.41720368,8.03559573,38.83622252,6.570073104,-3.052153836,-0.802322655,-53.01127841,0.144576295,0.012125587,-3.027677514,0.002329245,0.015528074,0.299080124,1.445461248,0.244534238,-0.113599362,66.07226916,-0.180197198,-0.015113105,3.773640811,-0.002903127,-0.019353902,-0.372767891,-1.801595953,-0.304782915,0.141588127,-0.002727274,-0.000228736,0.057113837,-4.39E-05,-0.00029292,-0.005641821,-0.027267051,-0.004612872,0.002142928,0.083869813,-20.94172855,0.016110835,0.107404014,2.068666406,9.99791323,1.691385427,-0.78573989,-249.6932783,0.192093368,1.280603953,24.6652083,119.2075298,20.16679622,-9.368566146,-0.000769317,-0.005128708,-0.098782028,-0.477415855,-0.080766276,0.037520298,6.666570354,128.4021856,620.5707725,104.9843439,-48.77089844,19.26060609,93.08696069,15.7478791,-7.315740455,4.83302344,0.81762116,-0.379829192,0.169173845,-0.078590389,-0.464554015,941316.8844,31147.79022,2526315.248,3301732.236,1857160.276,69122.40781,-86152.8805,-1303.9189,478103.3297,5700541.266,-22830.17511,29675887.94,4451447.501,231116.6887,47820.31197,282669.6518,-608475.3181
PIPI597952,90.01656825,0.148640048,0.106570259,5.289921637,5.449410197,3.493302962,58.05650542,0.721235637,0.058505034,151.9064814,0.026049169,0.234722437,3.142623391,76.57625441,0.289698616,0.284823925,0.001651252,0.001183896,0.058766089,0.060537858,0.038807333,0.644953552,0.008012254,0.000649936,1.687539132,0.000289382,0.002607547,0.034911611,0.850690666,0.003218281,0.003164128,0.716968682,35.58880477,36.66178989,23.50176159,390.5845452,4.852229586,0.393602097,1021.975462,0.175250005,1.579133221,21.14250796,515.1791568,1.94899437,1.916199098,49.63787914,51.13443701,32.77934195,544.7721152,6.767700891,0.548980879,1425.411581,0.244431883,2.202513528,29.48874686,718.5518279,2.718381457,2.672639889,1.030149513,0.660369511,10.97492731,0.13634146,0.011059717,28.71620637,0.004924302,0.044371628,0.594077494,14.4758769,0.054764255,0.053842749,0.641042395,10.65372275,0.132351137,0.010736031,27.87576562,0.004780181,0.043072998,0.576690555,14.05220962,0.053161463,0.052266927,16.61937314,0.206462378,0.01674777,43.48505786,0.007456888,0.067192122,0.899613754,21.9208741,0.082929714,0.081534275,0.012422994,0.001007726,2.616528162,0.000448686,0.004043,0.054130426,1.318995242,0.004989942,0.004905978,0.081117781,210.6197665,0.036117418,0.325444869,4.357276914,106.1736976,0.401669858,0.394911053,2596.468541,0.445246624,4.012004085,53.71543526,1308.883161,4.951686957,4.868366079,0.000171482,0.001545177,0.020687882,0.504101298,0.001907085,0.001874995,9.010745667,120.6419822,2939.681272,11.12122292,10.93408871,13.38867911,326.2417318,1.234217825,1.213449931,24.36698417,0.092183689,0.090632535,0.003783139,0.003719481,0.983173234,1715008.322,19052.14069,11537996.32,16092748,324202.9731,314714.4848,490941.7652,29540.32989,2377875.183,29313858.86,11289.89564,65837352.38,7306537.64,545725.0549,22396.08526,5919974.165,6021293.054
PIPI597957,223.9419604,0.203243298,0.106424182,0.887832893,9.407680788,9.657482663,127.4956677,0.97000704,0.057193843,59.92629924,0.03080664,0.155270739,2.610208471,74.97874366,0.451124773,0.493150646,0.000907571,0.000475231,0.003964567,0.04200946,0.043124936,0.569324603,0.004331511,0.000255396,0.267597458,0.000137565,0.000693353,0.011655736,0.334813286,0.002014472,0.002202136,0.523629477,4.368325561,46.28777867,47.51685672,627.3056433,4.772639736,0.281405799,294.8500633,0.151575183,0.763964868,12.84277759,368.9112726,2.219629271,2.426405452,8.342398107,88.39796204,90.74519057,1197.995282,9.114536026,0.537413976,563.0891231,0.289470302,1.458979873,24.5264603,704.5273204,4.238931089,4.63382135,10.59622916,10.87759052,143.6032261,1.092555871,0.064419603,67.49727308,0.034698692,0.174887347,2.939977209,84.45141449,0.508119013,0.555454354,1.026552971,13.55229526,0.103107988,0.006079484,6.369933312,0.003274626,0.016504678,0.277455042,7.969949805,0.047952815,0.052420002,13.20174958,0.100440982,0.005922231,6.205167674,0.003189924,0.016077765,0.270278349,7.763797904,0.04671246,0.051064099,0.007608157,0.000448594,0.470026161,0.000241629,0.001217851,0.020472919,0.58808856,0.003538354,0.00386798,0.058962296,61.77924159,0.031759192,0.160071765,2.690917039,77.29711291,0.46507371,0.508399038,1047.775363,0.538635605,2.714815653,45.63792795,1310.958316,7.887645802,8.62244296,0.000514075,0.002591028,0.043556978,1.251182613,0.007527993,0.008229286,5.040171184,84.72876201,2433.850092,14.64375124,16.00793354,16.81069133,482.8903629,2.905407516,3.176069414,28.7251936,0.172830936,0.188931517,0.006016702,0.006577206,1.093157981,-1605132.401,-7167.62682,-7897590.81,-15082403.02,-1807921.754,-170619.3522,-166206.0868,-12589.70152,-1654763.663,-28064776.32,-26785.10807,-52103455.62,-10337636.11,-614944.1392,-21407.83271,-3558067.518,-3254852.071
